Symbol,DATE,CLOSE
M&M,13-Nov-19,574.7
HCLTECH,13-Nov-19,569.3
NESTLEIND,13-Nov-19,14233.25
WIPRO,13-Nov-19,253.1
BAJAJ-AUTO,13-Nov-19,3206
BRITANNIA,13-Nov-19,3269.75
JSWSTEEL,13-Nov-19,248.75
GRASIM,13-Nov-19,739.55
GAIL,13-Nov-19,123.85
HEROMOTOCO,13-Nov-19,2589.1
HINDALCO,13-Nov-19,193.15
INFRATEL,13-Nov-19,218.2
CIPLA,13-Nov-19,447.9
ADANIPORTS,13-Nov-19,370.8
RELIANCE,11-Nov-19,1427.8
SBIN,11-Nov-19,318.25
ICICIBANK,11-Nov-19,496.8
HDFCBANK,11-Nov-19,1264.75
BPCL,11-Nov-19,517.6
YESBANK,11-Nov-19,73
BAJFINANCE,11-Nov-19,8903.3
INDUSINDBK,11-Nov-19,1445.05
HDFC,11-Nov-19,2234.55
TCS,11-Nov-19,2100.95
AXISBANK,11-Nov-19,733.7
LT,11-Nov-19,1417
TATAMOTORS,11-Nov-19,172
KOTAKBANK,11-Nov-19,1616.9
BHARTIARTL,11-Nov-19,371.5
INFY,11-Nov-19,704.4
POWERGRID,11-Nov-19,191.75
MARUTI,11-Nov-19,7137.3
ONGC,11-Nov-19,139.1
TATASTEEL,11-Nov-19,401.45
ASIANPAINT,11-Nov-19,1773.95
HINDUNILVR,11-Nov-19,2081.35
SUNPHARMA,11-Nov-19,421.45
NTPC,11-Nov-19,118.25
ZEEL,11-Nov-19,305.4
COALINDIA,11-Nov-19,209.85
ITC,11-Nov-19,259.45
VEDL,11-Nov-19,152.7
EICHERMOT,11-Nov-19,21376.9
IOC,11-Nov-19,135.6
DRREDDY,11-Nov-19,2815.75
BAJAJFINSV,11-Nov-19,8903.3
TITAN,11-Nov-19,1155.7
TECHM,11-Nov-19,770.4
ULTRACEMCO,11-Nov-19,4137.05
UPL,11-Nov-19,548.85
M&M,11-Nov-19,575
HCLTECH,11-Nov-19,572.97
NESTLEIND,11-Nov-19,14108.45
WIPRO,11-Nov-19,256.45
BAJAJ-AUTO,11-Nov-19,3237.35
BRITANNIA,11-Nov-19,3119.55
JSWSTEEL,11-Nov-19,251.9
GRASIM,11-Nov-19,767.1
GAIL,11-Nov-19,130.35
HEROMOTOCO,11-Nov-19,2594
HINDALCO,11-Nov-19,200.15
INFRATEL,11-Nov-19,220.55
CIPLA,11-Nov-19,454.85
ADANIPORTS,11-Nov-19,387.9
RELIANCE,08-Nov-19,1445.5
SBIN,08-Nov-19,316
ICICIBANK,08-Nov-19,489.45
HDFCBANK,08-Nov-19,1255.6
BPCL,08-Nov-19,502.75
YESBANK,08-Nov-19,68.95
BAJFINANCE,08-Nov-19,8818.85
INDUSINDBK,08-Nov-19,1422.8
HDFC,08-Nov-19,2233.2
TCS,08-Nov-19,2129.95
AXISBANK,08-Nov-19,725.5
LT,08-Nov-19,1423
TATAMOTORS,08-Nov-19,169.05
KOTAKBANK,08-Nov-19,1600.25
BHARTIARTL,08-Nov-19,369.15
INFY,08-Nov-19,708.15
POWERGRID,08-Nov-19,191.65
MARUTI,08-Nov-19,7200.55
ONGC,08-Nov-19,138.3
TATASTEEL,08-Nov-19,397.95
ASIANPAINT,08-Nov-19,1794.85
HINDUNILVR,08-Nov-19,2086.4
SUNPHARMA,08-Nov-19,422.1
NTPC,08-Nov-19,117.4
ZEEL,08-Nov-19,287.5
COALINDIA,08-Nov-19,209.25
ITC,08-Nov-19,260.5
VEDL,08-Nov-19,155.5
EICHERMOT,08-Nov-19,21689.65
IOC,08-Nov-19,134.05
DRREDDY,08-Nov-19,2822.1
BAJAJFINSV,08-Nov-19,8818.85
TITAN,08-Nov-19,1156.75
TECHM,08-Nov-19,771.35
ULTRACEMCO,08-Nov-19,4147.25
UPL,08-Nov-19,555.85
M&M,08-Nov-19,580
HCLTECH,08-Nov-19,575.05
NESTLEIND,08-Nov-19,14471.3
WIPRO,08-Nov-19,256.4
BAJAJ-AUTO,08-Nov-19,3245.55
BRITANNIA,08-Nov-19,3158
JSWSTEEL,08-Nov-19,250
GRASIM,08-Nov-19,774
GAIL,08-Nov-19,127.05
HEROMOTOCO,08-Nov-19,2646.95
HINDALCO,08-Nov-19,203.85
INFRATEL,08-Nov-19,218.3
CIPLA,08-Nov-19,462.5
ADANIPORTS,08-Nov-19,386.15
RELIANCE,07-Nov-19,1458.6
SBIN,07-Nov-19,318.15
ICICIBANK,07-Nov-19,478.55
HDFCBANK,07-Nov-19,1263.7
BPCL,07-Nov-19,513.2
YESBANK,07-Nov-19,66.45
BAJFINANCE,07-Nov-19,8832.9
INDUSINDBK,07-Nov-19,1381.9
HDFC,07-Nov-19,2251
TCS,07-Nov-19,2185.35
AXISBANK,07-Nov-19,734.75
LT,07-Nov-19,1435.05
TATAMOTORS,07-Nov-19,171.5
KOTAKBANK,07-Nov-19,1584
BHARTIARTL,07-Nov-19,371.75
INFY,07-Nov-19,720.1
POWERGRID,07-Nov-19,194.2
MARUTI,07-Nov-19,7287.15
ONGC,07-Nov-19,142.05
TATASTEEL,07-Nov-19,403.1
ASIANPAINT,07-Nov-19,1826.95
HINDUNILVR,07-Nov-19,2138.25
SUNPHARMA,07-Nov-19,440.6
NTPC,07-Nov-19,119.55
ZEEL,07-Nov-19,285.75
COALINDIA,07-Nov-19,212.5
ITC,07-Nov-19,265.85
VEDL,07-Nov-19,160.95
EICHERMOT,07-Nov-19,21423.95
IOC,07-Nov-19,135.85
DRREDDY,07-Nov-19,2871.05
BAJAJFINSV,07-Nov-19,8832.9
TITAN,07-Nov-19,1167.2
TECHM,07-Nov-19,769.7
ULTRACEMCO,07-Nov-19,4187.4
UPL,07-Nov-19,577.7
M&M,07-Nov-19,580.35
HCLTECH,07-Nov-19,574.22
NESTLEIND,07-Nov-19,14711.25
WIPRO,07-Nov-19,259.65
BAJAJ-AUTO,07-Nov-19,3265.85
BRITANNIA,07-Nov-19,3223.8
JSWSTEEL,07-Nov-19,252.65
GRASIM,07-Nov-19,777.85
GAIL,07-Nov-19,132.1
HEROMOTOCO,07-Nov-19,2660.85
HINDALCO,07-Nov-19,205.2
INFRATEL,07-Nov-19,229.45
CIPLA,07-Nov-19,471.85
ADANIPORTS,07-Nov-19,390.45
RELIANCE,06-Nov-19,1434.9
SBIN,06-Nov-19,317.55
ICICIBANK,06-Nov-19,480.7
HDFCBANK,06-Nov-19,1256.65
BPCL,06-Nov-19,523.9
YESBANK,06-Nov-19,68.7
BAJFINANCE,06-Nov-19,8772.85
INDUSINDBK,06-Nov-19,1343
HDFC,06-Nov-19,2220.6
TCS,06-Nov-19,2188.5
AXISBANK,06-Nov-19,747.25
LT,06-Nov-19,1453.05
TATAMOTORS,06-Nov-19,174.5
KOTAKBANK,06-Nov-19,1571.05
BHARTIARTL,06-Nov-19,371.45
INFY,06-Nov-19,712.3
POWERGRID,06-Nov-19,195.1
MARUTI,06-Nov-19,7311.15
ONGC,06-Nov-19,144.65
TATASTEEL,06-Nov-19,404.45
ASIANPAINT,06-Nov-19,1797.6
HINDUNILVR,06-Nov-19,2179.45
SUNPHARMA,06-Nov-19,427.9
NTPC,06-Nov-19,120.65
ZEEL,06-Nov-19,285.8
COALINDIA,06-Nov-19,212.4
ITC,06-Nov-19,261.35
VEDL,06-Nov-19,157.95
EICHERMOT,06-Nov-19,21605.55
IOC,06-Nov-19,135.6
DRREDDY,06-Nov-19,2862.7
BAJAJFINSV,06-Nov-19,8772.85
TITAN,06-Nov-19,1156.1
TECHM,06-Nov-19,771.9
ULTRACEMCO,06-Nov-19,4135.65
UPL,06-Nov-19,606.6
M&M,06-Nov-19,579.8
HCLTECH,06-Nov-19,574.17
NESTLEIND,06-Nov-19,14649.65
WIPRO,06-Nov-19,256.85
BAJAJ-AUTO,06-Nov-19,3248.3
BRITANNIA,06-Nov-19,3227.85
JSWSTEEL,06-Nov-19,248.25
GRASIM,06-Nov-19,773.25
GAIL,06-Nov-19,136.7
HEROMOTOCO,06-Nov-19,2678.35
HINDALCO,06-Nov-19,201.5
INFRATEL,06-Nov-19,221.15
CIPLA,06-Nov-19,480.85
ADANIPORTS,06-Nov-19,391
RELIANCE,05-Nov-19,1447.3
SBIN,05-Nov-19,319.2
ICICIBANK,05-Nov-19,468.35
HDFCBANK,05-Nov-19,1239.5
BPCL,05-Nov-19,517.5
YESBANK,05-Nov-19,68.3
BAJFINANCE,05-Nov-19,8845.75
INDUSINDBK,05-Nov-19,1320.1
HDFC,05-Nov-19,2181.3
TCS,05-Nov-19,2201.85
AXISBANK,05-Nov-19,738.05
LT,05-Nov-19,1439.8
TATAMOTORS,05-Nov-19,172
KOTAKBANK,05-Nov-19,1553.9
BHARTIARTL,05-Nov-19,383.95
INFY,05-Nov-19,696.1
POWERGRID,05-Nov-19,195.4
MARUTI,05-Nov-19,7389
ONGC,05-Nov-19,146.35
TATASTEEL,05-Nov-19,403.95
ASIANPAINT,05-Nov-19,1793.85
HINDUNILVR,05-Nov-19,2172.15
SUNPHARMA,05-Nov-19,429.9
NTPC,05-Nov-19,120.6
ZEEL,05-Nov-19,286.15
COALINDIA,05-Nov-19,211.15
ITC,05-Nov-19,262.9
VEDL,05-Nov-19,157.5
EICHERMOT,05-Nov-19,21287.15
IOC,05-Nov-19,137
DRREDDY,05-Nov-19,2815.7
BAJAJFINSV,05-Nov-19,8845.75
TITAN,05-Nov-19,1283.8
TECHM,05-Nov-19,773.25
ULTRACEMCO,05-Nov-19,4147.4
UPL,05-Nov-19,605.65
M&M,05-Nov-19,580.15
HCLTECH,05-Nov-19,579.35
NESTLEIND,05-Nov-19,14650.2
WIPRO,05-Nov-19,258.5
BAJAJ-AUTO,05-Nov-19,3246.3
BRITANNIA,05-Nov-19,3231.75
JSWSTEEL,05-Nov-19,246.05
GRASIM,05-Nov-19,768.6
GAIL,05-Nov-19,137.4
HEROMOTOCO,05-Nov-19,2665
HINDALCO,05-Nov-19,198.6
INFRATEL,05-Nov-19,222.15
CIPLA,05-Nov-19,467.85
ADANIPORTS,05-Nov-19,390
RELIANCE,04-Nov-19,1457.65
SBIN,04-Nov-19,314.3
ICICIBANK,04-Nov-19,470.5
HDFCBANK,04-Nov-19,1236.85
BPCL,04-Nov-19,522.2
YESBANK,04-Nov-19,66.15
BAJFINANCE,04-Nov-19,8706.6
INDUSINDBK,04-Nov-19,1352.3
HDFC,04-Nov-19,2181.3
TCS,04-Nov-19,2193.95
AXISBANK,04-Nov-19,742.6
LT,04-Nov-19,1452.2
TATAMOTORS,04-Nov-19,172.2
KOTAKBANK,04-Nov-19,1571.05
BHARTIARTL,04-Nov-19,378
INFY,04-Nov-19,709
POWERGRID,04-Nov-19,194.75
MARUTI,04-Nov-19,7424
ONGC,04-Nov-19,147.4
TATASTEEL,04-Nov-19,409.15
ASIANPAINT,04-Nov-19,1785.9
HINDUNILVR,04-Nov-19,2158.15
SUNPHARMA,04-Nov-19,437.95
NTPC,04-Nov-19,120.55
ZEEL,04-Nov-19,296.1
COALINDIA,04-Nov-19,215
ITC,04-Nov-19,260.75
VEDL,04-Nov-19,157.6
EICHERMOT,04-Nov-19,21740.7
IOC,04-Nov-19,138.7
DRREDDY,04-Nov-19,2797.8
BAJAJFINSV,04-Nov-19,8706.6
TITAN,04-Nov-19,1298.8
TECHM,04-Nov-19,769.5
ULTRACEMCO,04-Nov-19,4238.7
UPL,04-Nov-19,594.25
M&M,04-Nov-19,586.4
HCLTECH,04-Nov-19,577.95
NESTLEIND,04-Nov-19,14813.35
WIPRO,04-Nov-19,256.6
BAJAJ-AUTO,04-Nov-19,3212.05
BRITANNIA,04-Nov-19,3239.85
JSWSTEEL,04-Nov-19,250.2
GRASIM,04-Nov-19,783.8
GAIL,04-Nov-19,137.05
HEROMOTOCO,04-Nov-19,2643.5
HINDALCO,04-Nov-19,197.95
INFRATEL,04-Nov-19,214.85
CIPLA,04-Nov-19,468.3
ADANIPORTS,04-Nov-19,391
RELIANCE,01-Nov-19,1456.9
SBIN,01-Nov-19,313.55
ICICIBANK,01-Nov-19,462.25
HDFCBANK,01-Nov-19,1240.05
BPCL,01-Nov-19,519.4
YESBANK,01-Nov-19,66.6
BAJFINANCE,01-Nov-19,8384.75
INDUSINDBK,01-Nov-19,1379.85
HDFC,01-Nov-19,2128.6
TCS,01-Nov-19,2200.9
AXISBANK,01-Nov-19,748.3
LT,01-Nov-19,1449.4
TATAMOTORS,01-Nov-19,175.05
KOTAKBANK,01-Nov-19,1579.9
BHARTIARTL,01-Nov-19,373.05
INFY,01-Nov-19,687.9
POWERGRID,01-Nov-19,197.3
MARUTI,01-Nov-19,7618.65
ONGC,01-Nov-19,144.15
TATASTEEL,01-Nov-19,399.5
ASIANPAINT,01-Nov-19,1766.35
HINDUNILVR,01-Nov-19,2179.35
SUNPHARMA,01-Nov-19,437.55
NTPC,01-Nov-19,121.5
ZEEL,01-Nov-19,309.5
COALINDIA,01-Nov-19,207.1
ITC,01-Nov-19,261.3
VEDL,01-Nov-19,153.05
EICHERMOT,01-Nov-19,21976.15
IOC,01-Nov-19,142.65
DRREDDY,01-Nov-19,2756.6
BAJAJFINSV,01-Nov-19,8384.75
TITAN,01-Nov-19,1301.9
TECHM,01-Nov-19,760.45
ULTRACEMCO,01-Nov-19,4162.75
UPL,01-Nov-19,588.55
M&M,01-Nov-19,589.75
HCLTECH,01-Nov-19,576
NESTLEIND,01-Nov-19,14959.8
WIPRO,01-Nov-19,258.6
BAJAJ-AUTO,01-Nov-19,3232.65
BRITANNIA,01-Nov-19,3268.55
JSWSTEEL,01-Nov-19,237.6
GRASIM,01-Nov-19,775.7
GAIL,01-Nov-19,135.15
HEROMOTOCO,01-Nov-19,2707.15
HINDALCO,01-Nov-19,193.75
INFRATEL,01-Nov-19,202.45
CIPLA,01-Nov-19,469.2
ADANIPORTS,01-Nov-19,389.75
RELIANCE,31-Oct-19,1464.35
SBIN,31-Oct-19,312.4
ICICIBANK,31-Oct-19,463.05
HDFCBANK,31-Oct-19,1230.35
BPCL,31-Oct-19,526.6
YESBANK,31-Oct-19,70.4
BAJFINANCE,31-Oct-19,8134.35
INDUSINDBK,31-Oct-19,1313.2
HDFC,31-Oct-19,2131.9
TCS,31-Oct-19,2269.65
AXISBANK,31-Oct-19,736.35
LT,31-Oct-19,1473.05
TATAMOTORS,31-Oct-19,177.7
KOTAKBANK,31-Oct-19,1574.5
BHARTIARTL,31-Oct-19,374.25
INFY,31-Oct-19,685.6
POWERGRID,31-Oct-19,198.35
MARUTI,31-Oct-19,7559.4
ONGC,31-Oct-19,141.7
TATASTEEL,31-Oct-19,380.55
ASIANPAINT,31-Oct-19,1809.6
HINDUNILVR,31-Oct-19,2175.35
SUNPHARMA,31-Oct-19,433.4
NTPC,31-Oct-19,122.4
ZEEL,31-Oct-19,260.6
COALINDIA,31-Oct-19,207.55
ITC,31-Oct-19,257.65
VEDL,31-Oct-19,148.35
EICHERMOT,31-Oct-19,22538.1
IOC,31-Oct-19,146.8
DRREDDY,31-Oct-19,2783.2
BAJAJFINSV,31-Oct-19,8134.35
TITAN,31-Oct-19,1331.2
TECHM,31-Oct-19,739
ULTRACEMCO,31-Oct-19,4143.2
UPL,31-Oct-19,596.45
M&M,31-Oct-19,606.45
HCLTECH,31-Oct-19,581.37
NESTLEIND,31-Oct-19,14947
WIPRO,31-Oct-19,259.3
BAJAJ-AUTO,31-Oct-19,3247.35
BRITANNIA,31-Oct-19,3266.6
JSWSTEEL,31-Oct-19,228
GRASIM,31-Oct-19,768.75
GAIL,31-Oct-19,137.35
HEROMOTOCO,31-Oct-19,2704.2
HINDALCO,31-Oct-19,187.9
INFRATEL,31-Oct-19,189.7
CIPLA,31-Oct-19,466.85
ADANIPORTS,31-Oct-19,395.8
RELIANCE,30-Oct-19,1479.1
SBIN,30-Oct-19,289.9
ICICIBANK,30-Oct-19,471.15
HDFCBANK,30-Oct-19,1248.35
BPCL,30-Oct-19,525.1
YESBANK,30-Oct-19,56.8
BAJFINANCE,30-Oct-19,8082.4
INDUSINDBK,30-Oct-19,1297.2
HDFC,30-Oct-19,2107.45
TCS,30-Oct-19,2252.8
AXISBANK,30-Oct-19,747.4
LT,30-Oct-19,1474.25
TATAMOTORS,30-Oct-19,171.9
KOTAKBANK,30-Oct-19,1578.9
BHARTIARTL,30-Oct-19,367.95
INFY,30-Oct-19,660.6
POWERGRID,30-Oct-19,199.95
MARUTI,30-Oct-19,7556.95
ONGC,30-Oct-19,140.55
TATASTEEL,30-Oct-19,388
ASIANPAINT,30-Oct-19,1821.3
HINDUNILVR,30-Oct-19,2169.4
SUNPHARMA,30-Oct-19,429.65
NTPC,30-Oct-19,120.95
ZEEL,30-Oct-19,235.15
COALINDIA,30-Oct-19,206.25
ITC,30-Oct-19,259.4
VEDL,30-Oct-19,150.1
EICHERMOT,30-Oct-19,22511.5
IOC,30-Oct-19,147.15
DRREDDY,30-Oct-19,2759.9
BAJAJFINSV,30-Oct-19,8082.4
TITAN,30-Oct-19,1316.15
TECHM,30-Oct-19,754.4
ULTRACEMCO,30-Oct-19,4122.7
UPL,30-Oct-19,584.15
M&M,30-Oct-19,616.55
HCLTECH,30-Oct-19,573.37
NESTLEIND,30-Oct-19,14967.8
WIPRO,30-Oct-19,254.75
BAJAJ-AUTO,30-Oct-19,3222.9
BRITANNIA,30-Oct-19,3290.1
JSWSTEEL,30-Oct-19,234.4
GRASIM,30-Oct-19,734.95
GAIL,30-Oct-19,133.6
HEROMOTOCO,30-Oct-19,2684.5
HINDALCO,30-Oct-19,187.2
INFRATEL,30-Oct-19,183.2
CIPLA,30-Oct-19,465
ADANIPORTS,30-Oct-19,398.1
RELIANCE,29-Oct-19,1467.05
SBIN,29-Oct-19,280.65
ICICIBANK,29-Oct-19,477.4
HDFCBANK,29-Oct-19,1242.5
BPCL,29-Oct-19,522.9
YESBANK,29-Oct-19,58.15
BAJFINANCE,29-Oct-19,8150.9
INDUSINDBK,29-Oct-19,1315.3
HDFC,29-Oct-19,2113.05
TCS,29-Oct-19,2194.85
AXISBANK,29-Oct-19,738.45
LT,29-Oct-19,1461.1
TATAMOTORS,29-Oct-19,172.45
KOTAKBANK,29-Oct-19,1575.55
BHARTIARTL,29-Oct-19,359.9
INFY,29-Oct-19,650.65
POWERGRID,29-Oct-19,201.05
MARUTI,29-Oct-19,7721.3
ONGC,29-Oct-19,142.15
TATASTEEL,29-Oct-19,390.2
ASIANPAINT,29-Oct-19,1814.25
HINDUNILVR,29-Oct-19,2160.2
SUNPHARMA,29-Oct-19,421.95
NTPC,29-Oct-19,119.9
ZEEL,29-Oct-19,236.6
COALINDIA,29-Oct-19,209.75
ITC,29-Oct-19,253.25
VEDL,29-Oct-19,149.5
EICHERMOT,29-Oct-19,22049.4
IOC,29-Oct-19,144.35
DRREDDY,29-Oct-19,2802.5
BAJAJFINSV,29-Oct-19,8150.9
TITAN,29-Oct-19,1332.6
TECHM,29-Oct-19,754.75
ULTRACEMCO,29-Oct-19,4117.7
UPL,29-Oct-19,594.9
M&M,29-Oct-19,611.8
HCLTECH,29-Oct-19,569.87
NESTLEIND,29-Oct-19,14699.75
WIPRO,29-Oct-19,255.2
BAJAJ-AUTO,29-Oct-19,3180.75
BRITANNIA,29-Oct-19,3352.5
JSWSTEEL,29-Oct-19,234.25
GRASIM,29-Oct-19,714.75
GAIL,29-Oct-19,125.85
HEROMOTOCO,29-Oct-19,2701.55
HINDALCO,29-Oct-19,184.3
INFRATEL,29-Oct-19,193.15
CIPLA,29-Oct-19,473.05
ADANIPORTS,29-Oct-19,398.95
RELIANCE,27-Oct-19,1434.25
SBIN,27-Oct-19,281.8
ICICIBANK,27-Oct-19,469.55
HDFCBANK,27-Oct-19,1237.7
BPCL,27-Oct-19,526.8
YESBANK,27-Oct-19,54.75
BAJFINANCE,27-Oct-19,8001.5
INDUSINDBK,27-Oct-19,1276.65
HDFC,27-Oct-19,2105.35
TCS,27-Oct-19,2115.7
AXISBANK,27-Oct-19,710.1
LT,27-Oct-19,1434.4
TATAMOTORS,27-Oct-19,147.7
KOTAKBANK,27-Oct-19,1593
BHARTIARTL,27-Oct-19,373.1
INFY,27-Oct-19,648.85
POWERGRID,27-Oct-19,202.35
MARUTI,27-Oct-19,7422.1
ONGC,27-Oct-19,139.85
TATASTEEL,27-Oct-19,365
ASIANPAINT,27-Oct-19,1792.6
HINDUNILVR,27-Oct-19,2139.75
SUNPHARMA,27-Oct-19,417.75
NTPC,27-Oct-19,118.8
ZEEL,27-Oct-19,238.25
COALINDIA,27-Oct-19,202.85
ITC,27-Oct-19,250.4
VEDL,27-Oct-19,144.65
EICHERMOT,27-Oct-19,21323.65
IOC,27-Oct-19,142.7
DRREDDY,27-Oct-19,2785.6
BAJAJFINSV,27-Oct-19,8001.5
TITAN,27-Oct-19,1319.9
TECHM,27-Oct-19,726.75
ULTRACEMCO,27-Oct-19,4189.9
UPL,27-Oct-19,596.1
M&M,27-Oct-19,591.5
HCLTECH,27-Oct-19,565.25
NESTLEIND,27-Oct-19,14813.4
WIPRO,27-Oct-19,253.65
BAJAJ-AUTO,27-Oct-19,3143.35
BRITANNIA,27-Oct-19,3259.1
JSWSTEEL,27-Oct-19,219.35
GRASIM,27-Oct-19,703
GAIL,27-Oct-19,123.65
HEROMOTOCO,27-Oct-19,2668.9
HINDALCO,27-Oct-19,182.1
INFRATEL,27-Oct-19,212.25
CIPLA,27-Oct-19,461.05
ADANIPORTS,27-Oct-19,399.8
RELIANCE,25-Oct-19,1431.2
SBIN,25-Oct-19,281.55
ICICIBANK,25-Oct-19,469.1
HDFCBANK,25-Oct-19,1229
BPCL,25-Oct-19,524.15
YESBANK,25-Oct-19,52.15
BAJFINANCE,25-Oct-19,7972.15
INDUSINDBK,25-Oct-19,1272.05
HDFC,25-Oct-19,2101.55
TCS,25-Oct-19,2124.95
AXISBANK,25-Oct-19,708.6
LT,25-Oct-19,1425
TATAMOTORS,25-Oct-19,126.85
KOTAKBANK,25-Oct-19,1588.6
BHARTIARTL,25-Oct-19,375.15
INFY,25-Oct-19,637.45
POWERGRID,25-Oct-19,202.95
MARUTI,25-Oct-19,7471.15
ONGC,25-Oct-19,139.55
TATASTEEL,25-Oct-19,362.25
ASIANPAINT,25-Oct-19,1796.3
HINDUNILVR,25-Oct-19,2145.1
SUNPHARMA,25-Oct-19,417.5
NTPC,25-Oct-19,118.5
ZEEL,25-Oct-19,239.7
COALINDIA,25-Oct-19,205.85
ITC,25-Oct-19,247.7
VEDL,25-Oct-19,142.2
EICHERMOT,25-Oct-19,21321.75
IOC,25-Oct-19,142.1
DRREDDY,25-Oct-19,2794.95
BAJAJFINSV,25-Oct-19,7972.15
TITAN,25-Oct-19,1335
TECHM,25-Oct-19,720.95
ULTRACEMCO,25-Oct-19,4196.6
UPL,25-Oct-19,594.6
M&M,25-Oct-19,577.7
HCLTECH,25-Oct-19,567.02
NESTLEIND,25-Oct-19,14803.35
WIPRO,25-Oct-19,253
BAJAJ-AUTO,25-Oct-19,3129.65
BRITANNIA,25-Oct-19,3267.1
JSWSTEEL,25-Oct-19,217.35
GRASIM,25-Oct-19,709.95
GAIL,25-Oct-19,123.05
HEROMOTOCO,25-Oct-19,2657.55
HINDALCO,25-Oct-19,181.75
INFRATEL,25-Oct-19,217
CIPLA,25-Oct-19,459.85
ADANIPORTS,25-Oct-19,398.95
RELIANCE,24-Oct-19,1436.45
SBIN,24-Oct-19,262.5
ICICIBANK,24-Oct-19,454.75
HDFCBANK,24-Oct-19,1236.1
BPCL,24-Oct-19,513.05
YESBANK,24-Oct-19,48.3
BAJFINANCE,24-Oct-19,8091
INDUSINDBK,24-Oct-19,1283
HDFC,24-Oct-19,2144.95
TCS,24-Oct-19,2082
AXISBANK,24-Oct-19,707.7
LT,24-Oct-19,1432.25
TATAMOTORS,24-Oct-19,133.5
KOTAKBANK,24-Oct-19,1613.2
BHARTIARTL,24-Oct-19,372.35
INFY,24-Oct-19,635.35
POWERGRID,24-Oct-19,204.1
MARUTI,24-Oct-19,7391.4
ONGC,24-Oct-19,140.7
TATASTEEL,24-Oct-19,359.9
ASIANPAINT,24-Oct-19,1790.5
HINDUNILVR,24-Oct-19,2133.35
SUNPHARMA,24-Oct-19,405.95
NTPC,24-Oct-19,120.2
ZEEL,24-Oct-19,237.7
COALINDIA,24-Oct-19,205.2
ITC,24-Oct-19,249.05
VEDL,24-Oct-19,145.7
EICHERMOT,24-Oct-19,21032.35
IOC,24-Oct-19,141.3
DRREDDY,24-Oct-19,2825.3
BAJAJFINSV,24-Oct-19,8091
TITAN,24-Oct-19,1374.55
TECHM,24-Oct-19,726.35
ULTRACEMCO,24-Oct-19,4311.55
UPL,24-Oct-19,597.7
M&M,24-Oct-19,581.05
HCLTECH,24-Oct-19,559.52
NESTLEIND,24-Oct-19,14666
WIPRO,24-Oct-19,249.6
BAJAJ-AUTO,24-Oct-19,3167.85
BRITANNIA,24-Oct-19,3283.8
JSWSTEEL,24-Oct-19,222.85
GRASIM,24-Oct-19,705.6
GAIL,24-Oct-19,123.85
HEROMOTOCO,24-Oct-19,2696
HINDALCO,24-Oct-19,181.35
INFRATEL,24-Oct-19,237.55
CIPLA,24-Oct-19,446.85
ADANIPORTS,24-Oct-19,399.15
RELIANCE,23-Oct-19,1392.4
SBIN,23-Oct-19,275.45
ICICIBANK,23-Oct-19,455.1
HDFCBANK,23-Oct-19,1241.6
BPCL,23-Oct-19,527.1
YESBANK,23-Oct-19,51.2
BAJFINANCE,23-Oct-19,8070.95
INDUSINDBK,23-Oct-19,1332.6
HDFC,23-Oct-19,2142.95
TCS,23-Oct-19,2070.1
AXISBANK,23-Oct-19,714.85
LT,23-Oct-19,1431.8
TATAMOTORS,23-Oct-19,132.65
KOTAKBANK,23-Oct-19,1613.65
BHARTIARTL,23-Oct-19,360.35
INFY,23-Oct-19,650.6
POWERGRID,23-Oct-19,206.25
MARUTI,23-Oct-19,7440.25
ONGC,23-Oct-19,141.9
TATASTEEL,23-Oct-19,356.2
ASIANPAINT,23-Oct-19,1767.4
HINDUNILVR,23-Oct-19,2133.25
SUNPHARMA,23-Oct-19,405.2
NTPC,23-Oct-19,121.05
ZEEL,23-Oct-19,242.1
COALINDIA,23-Oct-19,208.8
ITC,23-Oct-19,251.05
VEDL,23-Oct-19,146.25
EICHERMOT,23-Oct-19,20521.2
IOC,23-Oct-19,144.5
DRREDDY,23-Oct-19,2826.7
BAJAJFINSV,23-Oct-19,8070.95
TITAN,23-Oct-19,1348.65
TECHM,23-Oct-19,726.6
ULTRACEMCO,23-Oct-19,4251.3
UPL,23-Oct-19,597
M&M,23-Oct-19,591.85
HCLTECH,23-Oct-19,547.57
NESTLEIND,23-Oct-19,14983
WIPRO,23-Oct-19,254.35
BAJAJ-AUTO,23-Oct-19,3162.65
BRITANNIA,23-Oct-19,3294.7
JSWSTEEL,23-Oct-19,222.7
GRASIM,23-Oct-19,743.15
GAIL,23-Oct-19,128.65
HEROMOTOCO,23-Oct-19,2712.9
HINDALCO,23-Oct-19,185.1
INFRATEL,23-Oct-19,259.35
CIPLA,23-Oct-19,454.25
ADANIPORTS,23-Oct-19,396.1
RELIANCE,22-Oct-19,1414.15
SBIN,22-Oct-19,270.5
ICICIBANK,22-Oct-19,451.15
HDFCBANK,22-Oct-19,1239.3
BPCL,22-Oct-19,534.1
YESBANK,22-Oct-19,51.8
BAJFINANCE,22-Oct-19,8008.85
INDUSINDBK,22-Oct-19,1341
HDFC,22-Oct-19,2114.9
TCS,22-Oct-19,2051.4
AXISBANK,22-Oct-19,712.75
LT,22-Oct-19,1442.55
TATAMOTORS,22-Oct-19,131.75
KOTAKBANK,22-Oct-19,1628.85
BHARTIARTL,22-Oct-19,374.1
INFY,22-Oct-19,643.55
